run_id,pattern_id,is_proximal,has_informal,cohesion_ave_all,cohesion_dept0,cohesion_dept1,dept_name_0,dept_name_1,output_score_1,output_score_2,output_score_ave,output_text_1,output_text_2,psych_ave_all,psych_dept0,psych_dept1,score_Q01,score_Q02,score_Q03,score_Q04,score_Q05,score_Q06,score_Q07,score_Q08,score_Q09,score_Q10,score_Q11,score_Q12,score_Q13,score_Q14,score_Q15,score_Q16,score_Q17,score_Q18,score_Q19,score_Q20,score_Q21,score_Q22,score_Q23
56,4,1,1,5.565791669669441,5.550322486090446,5.581260853248434,Military / War Game Planning,Slice of Life Game Planning,3.935940384656535,3.7883444391022625,3.8621424118793986,"Title: Elara
Concept: Lead humanity's last stand in a world where every choice echoes.
Website Product Description: Enter the world of Elara, a once-proud civilization now teetering on the edge of oblivion. Its majestic Grand Observatory, a beacon of hope, is crumbling, signaling a profound shift as the sky itself turns hostile. As a leader in this desperate time, you must navigate a landscape fraught with danger and difficult choices. Witness the raw, visceral reactions of your people as iconic structures fall and the environment becomes a character in itself. Every strategic decision you make will send powerful ripple effects throughout the world, impacting communities and forging new paths for survival or defiance. Will you rally the last remnants of humanity, uncover the devastating truth behind the collapse, or lead your forces in a desperate last stand against overwhelming odds? Elara challenges your leadership and tactical prowess to protect your people, manage vital resources, and adapt your strategies in a world forever changed. Prepare for a gripping, narrative-driven experience where the consequences of your command shape the very fabric of tomorrow.","Title: Echoes of Tomorrow
Concept: Live, Nurture, and Leave Your Legacy: A Timeless Journey of Growth and Connection.
Website Product Description: Step into 'Echoes of Tomorrow,' a heartwarming slice-of-life adventure where your choices shape not just one life, but an entire generational legacy. Begin your journey in the charming community of Oakhaven, guiding your character through daily joys, challenges, and meaningful connections. Experience the beauty of everyday life, from simple conversations to grand community events, all within a world that breathes and evolves around you. As seasons turn and years pass, your unique story continues through successive avatars, each inheriting the world you've lovingly shaped and the relationships you've carefully built. Cultivate a thriving garden with our unique plant nurturing system, watching your efforts blossom and impact the landscape for generations to come. Engage in deep empathy puzzles where every decision you make creates visible ripples, influencing the community, its bonds, and the very environment of Oakhaven. Discover a profound sense of purpose as you witness the enduring impact of your actions, crafting a rich, evolving tapestry of life and connection. In 'Echoes of Tomorrow,' your story doesn't simply end; it echoes beautifully through time, leaving an unforgettable and deeply personal mark on the world for future generations.",5.271624758546095,5.234088244905795,5.309161272186396,4.878374381779027,5.190954688788659,5.0569375477909215,5.5074224677393095,5.4084336673121465,5.077784203983845,5.704232701568233,5.704125460394105,5.759639150815971,5.141008195686873,5.190571744367866,5.16465316691841,5.612377453058785,5.4793895768144,5.219645337495998,5.784566519084133,4.778473982875959,5.414354906633126,4.087925259268045,5.449911497806888,5.744304522662133,5.620340268101219,5.448610390107521
57,1,0,0,5.363440280558928,5.354890379207154,5.371990181910702,Science Fiction Game Planning,Sports Game Planning,4.011959931308702,3.9185880179320782,3.96527397462039,"Title: Axiom Rift
Concept: Your reality is a meticulously crafted lie. Uncover the truth before it unravels.
Website Product Description: Imagine waking aboard a magnificent generation ship, humanity's last hope among the stars. But something is wrong. Memories flicker, events repeat, and the very fabric of your world seems to shift and bend. Dive into a groundbreaking science fiction adventure where reality itself is a designed illusion. Explore stunning environments, decipher cryptic clues, and piece together the fractured narrative to understand why your world is lying to you. Every choice you make, every person you trust, could be a part of the grand deception. Can you discover the truth behind the illusion before your mind, and your reality, completely breaks apart?","Title: Aero Derby: Shattered Skies
Concept: Defy gravity. Command the wind. Conquer the Shattered Skies.
Website Product Description: Strap into the cockpit and prepare for an adrenaline-pumping aerial racing experience unlike any other. In Aero Derby: Shattered Skies, you'll pilot advanced air-racers through stunning, ruined landscapes, performing incredible, responsive maneuvers high above the ground. Our unique physics system ensures every race is packed with dynamic, unpredictable twists and turns, making skill and daring your greatest assets. Follow the compelling journey of diverse racers as they compete for glory, uncovering the secrets of this fractured world. Challenge friends or rise through the ranks in thrilling competitive modes that demand mastery of speed and breathtaking verticality. Get ready to defy gravity and become an undisputed legend of the skies!",5.171068347018687,5.1467858790782595,5.195350814959115,4.962024682097562,5.181936896915752,5.065788138536478,5.433602321254141,5.292772726045337,4.909039375951403,5.603895774790919,5.597889793250715,5.5647348145118025,5.1147402535935,5.22877990264651,4.876007470089521,5.477422822438726,5.466351180066618,5.090986308150761,5.662746912885699,4.54388387122495,5.212005719482842,3.96568962942182,5.312544077280317,5.523216785924093,5.3957494975504465,5.222250761480852
58,2,1,0,5.379369134679774,5.490658741034461,5.268079528325085,Science Fiction Game Planning,Sports Game Planning,4.0045620465258995,3.7919911021404635,3.898276574333181,"Title: Aethel
Concept: A living world. An ancient mind. Your evolving story.
Website Product Description: Step into Aethel, a breathtaking planet that is a living, breathing organism. Every action you take, every choice you make, directly influences Aethel's evolution, shaping its unique ecosystems through cycles of growth, adaptation, and transformation. Unravel the mysteries of ancient civilizations, whose forgotten memories and psychic echoes resonate across the world, creating a deep, interconnected consciousness. As you explore, the planet itself responds to your presence, forging an unbreakable bond. Experience a truly unique adventure where your journey is woven into the very fabric of a dynamic, reactive world, creating a personal story unlike any other. Discover Aethel – where the planet remembers, and you become its future.","Title: Aetherweave Arenas
Concept: Where your imagination is the ultimate sport.
Website Product Description: Step into Aetherweave Arenas, a groundbreaking sports game where your very imagination shapes the battlefield and defines your power. Here, your mind is the ultimate playing field. Overcome your inner challenges and fears—what we call 'Nightmares'—through focused training and strategic choices. Each mental breakthrough isn't just a personal victory; it directly manifests as incredible, personalized 'creations' that give you a competitive edge. Picture summoning ethereal defensive barriers to outmaneuver opponents, deploying dynamic launchpads for unparalleled agility, or unleashing unique signature moves that visually represent your growth. Every match is a deeply personal journey, transforming your inner strength into outer power and making every competitive encounter visually spectacular and uniquely yours. Conquer your mind, dominate the arena in the ultimate sport of imagination!",5.145134371230391,5.181346711299898,5.108922031160884,4.827163630657096,5.114536112902897,4.783603966974677,5.298294271618556,5.208345558064484,4.886534153075765,5.534008862642873,5.649237556000786,5.6654172559725415,5.040430028438066,5.252774150816006,4.946670386008701,5.397638707137764,5.310177063293199,5.106724692649534,5.698957571123123,4.669035226900256,5.2958452712566695,4.072158587844435,5.376431908032344,5.4223316584958985,5.4863789755302195,5.232333996660631
59,3,0,1,5.263027127383435,5.232314740031546,5.293739514735326,Science Fiction Game Planning,Sports Game Planning,3.82972542543389,3.778428055706416,3.8040767405701525,"Title: Nexus of Being
Concept: Where your consciousness transcends the ordinary, and reality itself is a choice.
Website Product Description: Prepare to embark on an unparalleled journey into the very essence of existence with *Nexus of Being*. This groundbreaking science fiction adventure invites you to step beyond the veil of life and death, where unique near-death experiences become your gateway to explore a multiverse of fractured realities and the profound depths of human consciousness. As you navigate these liminal spaces, you'll wield the 'Reality Stabilizer,' not just a device, but a core element of your journey, allowing you to actively reshape, reconstruct, and navigate ever-shifting existential landscapes. Every choice you make ripples through the fabric of reality, challenging your perceptions and forcing you to question what it truly means to exist. Immerse yourself in a deeply philosophical yet thrilling gameplay experience, where intricate narratives unfold based on your decisions, promising an unparalleled dive into the mind and the very nature of reality itself. Transcending the ordinary, *Nexus of Being* empowers you to define your own truth.","Title: Cipher Ascent
Concept: Your body is the key to unlocking the world's greatest mysteries.
Website Product Description: Step into a revolutionary adventure where your athletic prowess isn't just about movement—it's about unlocking hidden truths. In our game, the world itself is a vast, intricate puzzle, and your parkour skills are the ultimate key to solving it. Each precise leap, daring climb, and acrobatic maneuver isn't just a way to get around; it's a vital piece of a larger mystery, transforming your physical actions into powerful deductions. You'll explore breathtaking environments, from sprawling urban landscapes to forgotten ruins, using your agility and keen observation to find hidden clues, decode ancient riddles, and uncover secrets that lie woven into the very fabric of the world. Experience the unique thrill of 'deduction through athleticism' as you transform the tension of a challenging obstacle into a satisfying revelation. Every wall scaled and every gap bridged deepens your understanding of a compelling narrative, revealing not just the world's secrets, but also your own growing potential. Get ready to experience a fresh take on sports and puzzle-solving, where mind and body unite to unravel the ultimate mystery, making you the detective of your own destiny.",5.0952024855084055,5.0824867977461565,5.107918173270655,4.810012969286916,5.132969646969263,4.706105406657945,5.381933626170768,5.176811923116723,4.762668105491254,5.5495885950417785,5.576152939802429,5.574678048122616,4.972326213704254,5.169854219714692,4.9566283608636565,5.495333157293599,5.310829002527351,5.079188427321729,5.622285830996885,4.451878374966998,5.147859365815278,3.931743010795576,5.099724200860552,5.381457015754511,5.298565305759049,5.272361987159629
60,4,1,1,5.367441196130131,5.309040466231555,5.425841926028708,Science Fiction Game Planning,Sports Game Planning,4.024573871259911,3.758583928682252,3.891578899971082,"Title: Echoes of Eternity
Concept: Rebuild a shattered world, rekindle humanity's hope.
Website Product Description: Step into a desolate, yet beautiful, world forever changed by a cataclysmic event. In *Echoes of Eternity*, you are humanity's last hope, tasked not just with surviving, but with truly living. Explore breathtaking ruins, uncover forgotten technologies, and gather essential resources as you embark on an epic journey of rebuilding. Every decision you make, from constructing vital shelters to cultivating new life, weaves a narrative of resilience and ingenuity. Forge alliances, overcome challenges, and witness the rebirth of civilization through your own hands. This isn't just a game about survival; it's about the profound joy of creation and the enduring spirit of hope in a shattered but waiting world. Will you be the one to bring forth a new dawn?","Title: Beyond the Finish Line
Concept: Transcend Your Limits, Discover Your Truth
Website Product Description: Step into a unique world where mastery isn't about speed, but about patience, growth, and connection. ""Beyond the Finish Line"" invites you to cultivate your own vibrant digital houseplants, a journey that goes far beyond simple gardening. Witness your plants respond in beautiful, tangible ways to your dedicated care, fostering a deep emotional bond and a satisfying sense of achievement with every new leaf and bloom. This isn't just a game; it's an experience designed to help you reconnect with the power of mindful engagement.

As you immerse yourself in their rhythms and tend to their needs, you'll discover a profound state of focus and tranquility – a true ""flow state"" where the outside world fades away. This journey isn't just about nurturing plants; it's about nurturing yourself. Experience subtle yet powerful shifts in your perception, leading to new insights and a deeper understanding of patience, life's interconnectedness, and your own inner truth. ""Beyond the Finish Line"" offers a compelling path to transcend everyday limits, discover unseen beauty in the smallest details, and unlock a unique form of personal enlightenment, one gentle step at a time. Are you ready to grow?",5.146435584601928,5.128809952869277,5.16406121633458,4.836023942923987,5.023575320934798,4.895872461379099,5.435519744246255,5.152454047791056,4.898735235893247,5.593849332632028,5.539375344063641,5.628159172568966,5.089131481156747,5.161373327553588,5.07397054306787,5.51246722652751,5.366910076908277,5.0801371249692675,5.662606465090528,4.673061827092277,5.165352475464502,3.9937009571729924,5.216044709336886,5.517961422357978,5.325691488310399,5.410067164515262
61,1,0,0,5.4673305714126705,5.403648608670842,5.531012534154499,Historical Game Planning,Fantasy Game Planning,3.9144296872221616,3.858336803504111,3.8863832453631364,"Title: Echoes of Eternity: Threads of Time
Concept: Witness history, shape its legacy, and uncover the forgotten stories of the past.
Website Product Description: Embark on an epic historical adventure where your choices truly matter. In ""Echoes of Eternity: Threads of Time,"" you won't just experience pivotal moments in history—you'll actively shape them. Explore beautifully recreated eras, interact with sentient artifacts that whisper tales of bygone days, and delve into 'dreamscapes' to uncover hidden memories and alternate historical truths. Every decision you make, every path you choose, creates a profound ripple effect, changing the course of events and how history itself is remembered. Witness how your actions resonate across time, leading to emergent storylines that are deeply personal to your journey. Will you restore a lost timeline, or forge an entirely new destiny? The past is a canvas, and your legacy is yet to be written.","Title: Everyday Echoes
Concept: Uncover the quiet magic binding a world of colliding times.
Website Product Description: Prepare to enter a world where the fabric of reality has fractured, causing different historical eras and countless lives to gently bleed into one another. In *Everyday Echoes*, you are a unique soul, able to perceive the subtle rifts in time. Your journey is one of intimate discovery, as you delve into the quiet magic hidden within seemingly ordinary objects. A tarnished coin might whisper tales of a bygone merchant, or a chipped teacup could reveal a lost love story from a forgotten century. By engaging with these enchanted relics, you'll piece together personal legacies, solve intriguing puzzles that span across time, and learn to navigate paradoxes within this beautiful yet unstable world. It's an adventure where sharp observation and deep understanding are your greatest powers, as you unravel mysteries and help mend the echoes of shattered worlds.",5.239927228085494,5.181781034503601,5.298073421667387,4.915888894953506,5.066491214941686,4.947575762238007,5.503757312231628,5.467004018087228,5.006174071546887,5.687441966434223,5.662166739084165,5.7482772272052545,5.16818970756826,5.210102296361703,5.1029943866343475,5.499325280748615,5.424297393387902,5.170754681945988,5.812486968182016,4.783729306731526,5.3347698257731775,4.047190279568267,5.261832953147253,5.615804748561534,5.584149364737185,5.4075352192047115
62,2,1,0,5.380752198402899,5.263618535327478,5.497885861478319,Historical Game Planning,Fantasy Game Planning,3.9488761385438744,3.88675088939043,3.9178135139671526,"Title: The Chronoscape Curator
Concept: Experience History Through the Eyes of Those Who Lived It.
Website Product Description: Step into the unique role of a Chronoscape Curator and unlock history's deepest human stories. This isn't just about grand events; it's about intimately delving into the lives of the people who shaped them. Through intricate puzzles of observation and deduction, you'll become a historical detective or diplomat, subtly influencing critical moments and understanding the delicate 'butterfly effect' of past decisions. Our game challenges you to experience history through the eyes and emotions of those who lived it. Connect with personal legacies, solve ancient mysteries, or navigate delicate negotiations in changing eras. Every choice you make, every detail you uncover, reveals a richer, more personal understanding of our world. Prepare for an intellectually stimulating and emotionally resonant journey where your foresight, not just quick reflexes, will forever change how you perceive the past.","Title: Whisperwind Wardens
Concept: In a desperately beautiful world, where magic fades and every choice carries the weight of a dying realm.
Website Product Description: The world of Aerth is dying, its lifeblood—magic—a dwindling resource. You are a Warden, entrusted with the sacred task of connecting with ancient elemental spirits to mend the land. But this is no simple journey; power comes at a profound cost, and your actions ripple with far-reaching consequences. Discover a realm where heroes might actually be villains, and those labeled villains hold the key to salvation. Will you make the difficult choices needed to heal a fractured world, even if it means sacrificing everything you believe in? Deepen your bond with unique spirits through heartfelt attunement, sensing their true emotions and guiding them. Your empathy unlocks powerful abilities, from detecting hidden heat with 'Embersense' to unleashing defensive 'Volcanic Surges'. Every decision you make, every spirit you aid, will determine the fate of a beautiful, yet desperately fragile, world.",5.147132694988005,5.077602407984203,5.216662981991808,4.805917872641987,5.091300658407808,4.749699670898145,5.307114748615421,5.410991264410417,4.927460794312602,5.676483341126796,5.607486907830727,5.660470289324839,5.024037593008431,5.097961682360187,5.027416866247358,5.474313696935323,5.318235273566615,4.975135069116301,5.728705038747192,4.60084007689044,5.289657010316397,4.022293350015113,5.327344168283508,5.518490341247905,5.459052428849196,5.218121855230984
63,3,0,1,5.4250923273528535,5.4845970496266325,5.365587605079073,Historical Game Planning,Fantasy Game Planning,3.8958438446096637,3.966588175658541,3.9312160101341016,"Title: Chrono Weaver
Concept: Your subtle touch can rewrite the grand tapestry of time.
Website Product Description:
Become a ""Chrono Weaver,"" a secret operative who journeys across different historical eras, from ancient Rome to feudal Japan. Your mission: to subtly influence events, ensuring history unfolds as it should – or perhaps, as you desire. What seems like a minor action in one period can create a powerful ""ripple effect,"" drastically altering the future and the lives of iconic figures. This game is designed for you to truly *feel* the weight of your decisions. Each choice has immediate, tangible consequences that not only change the course of history but also deeply affect your emotional journey. Engage in clever puzzle-solving, master stealth to intervene unnoticed, and utilize anachronistic tools to achieve your goals without detection. Chrono Weaver offers an unparalleled experience where your actions are the brushstrokes on history's canvas, making you the architect of a deeply personal and evolving past. Discover how your subtle touch can reshape destiny itself.","Title: The Caretaker's Spark
Concept: Nurture a world of sleeping magic and awaken its forgotten heart.
Website Product Description: Step into a fantasy world unlike any you’ve experienced before, where ancient magic isn't wielded in grand battles, but slumbers quietly beneath the surface. In *The Caretaker's Spark*, you are not a warrior or a mighty hero, but a gentle guardian chosen to tend to a realm where nature and magic have faded into a long sleep. Your journey is one of peaceful discovery and profound restoration. Explore breathtaking, serene landscapes filled with subtle secrets and dormant wonders. Through thoughtful interaction, quiet puzzles, and a deep connection with the environment, you will slowly reawaken the hidden magical energies and bring life back to a forgotten world. This unique adventure offers a refreshing escape from typical power fantasies, inviting you to find joy in nurturing, observation, and the beautiful rebirth that blooms under your gentle touch. Discover the quiet strength within and experience a fantasy story about care, connection, and the magic of renewal.",5.199999275325894,5.164151914969174,5.235846635682613,4.865043500372792,5.05885322425326,4.900659445545224,5.426291071411621,5.4025428434274145,5.018260152764847,5.657474147006094,5.608160575270448,5.690903543660111,5.125350407539303,5.10645333425583,5.101209268983138,5.513892214535433,5.446227566112581,5.16558116312408,5.786995896215241,4.625838649876952,5.320742750069684,3.9795064767679085,5.2355784439911,5.5888868157899285,5.58400025132257,5.291903798307814
64,4,1,1,5.572132758259708,5.559394590906756,5.584870925612659,Historical Game Planning,Fantasy Game Planning,3.8412525017571273,3.731320413402638,3.786286457579883,"Title: Whispers & Spices: The Culinary Chronograph
Concept: Unravel history's most delicious secrets, one bite at a time.
Website Product Description: Step into a world where history's most intriguing mysteries are baked, brewed, and served on a platter! In ""Whispers & Spices,"" you are more than a player; you are a culinary detective, journeying across fascinating historical eras. Imagine deciphering clues hidden within an ancient Roman cookbook, unmasking a secret society through the precise ingredients of an Edo-period tea ceremony, or solving a royal scandal deeply embedded within a medieval feast's coded menu. Your mission is to explore rich, living historical settings, interact with captivating characters, and piece together gastronomic puzzles that span centuries. Every forgotten recipe holds a secret, every exotic spice tells a story, and every culinary tradition could be a vital clue to a larger truth. You'll not only discover lost flavors and recreate legendary dishes, but also use your sharp detective skills to uncover conspiracies, decipher hidden messages, and bring long-lost historical truths to light. This isn't just a game; it's an immersive experience where your palate and your wits are your greatest tools, challenging you to taste the past, solve its delicious enigmas, and ultimately rewrite the recipes of history itself.","Title: Weave of Whispers and Wonders
Concept: Where every shared smile and forgotten tear holds the power to reshape your world.
Website Product Description: Step into a vibrant world touched by an ancient hush, where the true magic lies not in grand spells, but in the quiet strength of connection. In *Weave of Whispers and Wonders*, you'll discover how the simplest everyday actions—like sharing a warm meal with a friend, tending to a blossoming garden, or even observing a serene sunset together—can forge tangible threads of light and energy between people. These bonds awaken forgotten feelings that linger in the world, turning lost joys and hidden sorrows into unique, powerful abilities that allow you to heal the land, uncover hidden pathways, and bring vibrancy back to your community. This isn't a story of fighting epic battles, but of rediscovering the profound, subtle energies that hold life together. Each choice to connect deepens your impact, transforming your surroundings and revealing a narrative where collective memories and shared emotions quite literally reshape the landscape around you. Experience a game where empathy and genuine interaction are your greatest tools, creating a tapestry of magic that is uniquely yours.",5.270612653822266,5.226161183320429,5.3150641243241035,4.967797866538851,5.081580941005582,5.084110960730206,5.589106781186771,5.351083327026964,5.070032134284468,5.697900580190563,5.688204968593276,5.741839092580315,5.228279753145614,5.236593543053098,5.3264503905143,5.606791649163727,5.4149337715668935,5.103120271699149,5.797688760533769,4.730840850028079,5.3353062313943544,4.0899785493870855,5.483971777540432,5.711917056766486,5.691142730454189,5.401499468277724
65,1,0,0,5.309405550540146,5.223351083890385,5.395460017189905,Crime & Investigation Game Planning,Post-Apocalyptic Game Planning,3.990796534463924,3.8293224572382853,3.910059495851105,"Title: Echo Detective
Concept: Hear the truth in every echo.
Website Product Description: Step into a world where silence holds the key to every mystery. ""Echo Detective"" invites you into a truly unique and deeply immersive investigation experience, unlike any you've played before. You won't just gather evidence; you'll listen. Using a groundbreaking sonic mechanic, players delve into fragmented memories, picking up the faint, residual echoes of past events. Piece together whispers, sounds, and emotions left behind to reconstruct crimes, understand motives, and uncover hidden truths. Every sound byte is a clue, every echo a piece of the puzzle. Prepare to challenge your perception and listen your way to justice in this fresh approach to crime and investigation.","Title: Emberbloom
Concept: Cultivate life. Reclaim humanity. Awaken your spirit.
Website Product Description:
Step into *Emberbloom*, a breathtaking post-apocalyptic world where fragmented floating islands hold the remnants of a shattered civilization. Your mission goes beyond mere survival; you are an architect of rebirth, tasked with healing both the devastated land and your own forgotten past.

Engage in ""Dual Restoration"" by actively cultivating unique, resilient flora – from glowing fungi to purifying roots – within hauntingly beautiful ruins, like submerged subway hubs. Witness the world visibly transform as you clear toxic air, filter murky water, and bring vibrant light back to the darkness. Your efforts will unlock new pathways, create safe havens, and uncover vital fragments of forgotten history.

But the journey runs deeper. Your spiritual growth, represented by a mysterious ""unknown energy,"" is a tangible force that directly fuels your ability to rebuild and innovate. Simultaneously, embark on an ""Awakening"" within. Piece together fragmented memories, reclaim lost identity, and find purpose in a world stripped bare. *Emberbloom* offers a uniquely satisfying experience where healing the environment is intrinsically linked to rediscovering your true self, weaving a powerful narrative of resilience, hope, and profound personal transformation.",5.192325230519654,5.179613086182173,5.2050373748571355,4.929935959780854,5.098215353233227,4.928963043921722,5.36886714495568,5.449422499683093,4.9224884579767325,5.634890153456839,5.603838432112647,5.618339407132721,5.137522590530398,5.160175879361313,5.0112661534067895,5.503841213869713,5.396506160285411,5.180953624985198,5.73747690321495,4.615239614486525,5.293796245834075,4.062440541645546,5.17948108052025,5.440099181819819,5.269755282080175,5.3482866577403385
66,2,1,0,5.408898479894983,5.194724733550762,5.623072226239203,Crime & Investigation Game Planning,Post-Apocalyptic Game Planning,3.948180605848266,3.92849127880058,3.938335942324423,"Title: Memory Forensics
Concept: Unravel secrets from the past by diving into forgotten memories, and heal fractured communities through empathy and emotional truth.
Website Product Description: Step into the shoes of a unique investigator in ""Memory Forensics,"" where solving crimes means more than just finding clues. Instead of cold facts, you'll delve into the emotional imprints left behind on everyday objects. Touch a forgotten toy, a worn letter, or a faded photograph, and be transported into a vivid ""memory echo"" – fragmented recollections of past events and the feelings of those involved. Your mission is to piece together these emotional puzzles, understanding the deep-seated discord that tore relationships apart. Every choice you make, every perspective you uncover, will directly influence the fragile bonds of the community, leading to profound consequences. Will your empathy bring closure and reconciliation, or will hidden truths cause further division? Experience a truly unique detective journey that prioritizes emotional depth, player connection to characters' pasts, and the powerful satisfaction of bringing understanding and healing to a troubled world.","Title: Veil of the New Dawn
Concept: Survive the Ruin. Forge the Future.
Website Product Description: Step into a world reborn, not just ruined. ""Veil of the New Dawn"" invites you to a post-apocalyptic future unlike any other, where a mysterious global phenomenon known as the ""Veil"" has transformed the planet. What was once desolate is now a breathtaking canvas of vibrant, magical nature and impossible, living ecosystems. This isn't just a fight for survival; it's an epic journey to cultivate tomorrow.

As a pioneer of this reshaped world, you will explore constantly evolving environments, each brimming with unique challenges and wonders, dynamically shaped by the Veil's unpredictable power. Master the art of adapting to nature's new rules, and learn how to strategically interact with the Veil itself to protect your settlements and foster growth. Your choices matter deeply here. Every decision, from how you manage resources to how you navigate complex ethical dilemmas within nascent communities, will have lasting consequences, shaping the very fabric of a new civilization. Will you lead humanity towards a future of hope and rebirth, or will your actions pave a different path? Discover the profound responsibility and intricate challenge of building a legacy in a world yearning for its new dawn.",5.182124287218772,5.099482353515946,5.264766220921596,4.792687577720753,5.153183440688882,4.936842151740835,5.526211131158759,5.265016582521219,4.929644270542288,5.57600522351831,5.563199302375078,5.615976322466423,5.146770336378497,5.247616902850765,5.194744113708361,5.483562692161974,5.328723697103162,5.0776781583249475,5.773155997543867,4.667992637300289,5.190516678778743,3.9908342402735104,5.283958974060736,5.500393814099482,5.517054062651247,5.334187068768467
67,3,0,1,5.417640371362532,5.428600441756582,5.406680300968484,Crime & Investigation Game Planning,Post-Apocalyptic Game Planning,3.832328608306384,3.9809480082421116,3.906638308274247,"Title: Echoes in the Quiet
Concept: Uncover dark secrets hidden within everyday life.
Website Product Description: Live a seemingly ordinary life, managing your daily routine, building relationships, and exploring your quiet neighborhood. But beneath the surface, a subtle, slow-burning mystery unfolds. Piece together forgotten clues, observe peculiar behaviors, and make choices that reveal a hidden crime, turning the mundane into the mysterious. Every interaction and decision brings you closer to the truth, echoing a past that refuses to stay buried. Immerse yourself in a unique blend of heartwarming life simulation and intriguing crime investigation, where every day holds a new secret to uncover.","Title: The Bloom
Concept: Nurture life, brave the wild, and bloom anew.
Website Product Description: Welcome to *The Bloom*, a unique post-apocalyptic adventure where the world has been dramatically transformed, bursting with breathtaking, yet perilous, new life. It's a world where vibrant flora glows under mysterious skies and ancient ruins are entwined with verdant growth. Your journey begins with a singular purpose: to establish and nurture a thriving sanctuary, transforming desolation into a vibrant beacon of hope for humanity.

Cultivate extraordinary, specialized flora that provides vital resources and unique benefits, allowing you to craft innovative structures like glowing Luminescent Fungus Farms and cozy Vine-Weave Dwellings. Attract and recruit skilled survivors, watching your community flourish and visually evolve, making every growth a deeply rewarding experience.

Yet, this beautiful new world is relentlessly unpredictable. Prepare to face sudden, devastating blights that rapidly decay your precious structures, seismic events that reshape familiar landscapes, and complex moral dilemmas that challenge your very leadership. New, unpredictable factions may emerge, disrupting your carefully laid plans. Every decision carries significant weight, influencing the fate of your settlement and its people. Will you adapt, overcome, and build a lasting legacy, or will your sanctuary succumb to the wild's untamed embrace? Experience a deeply engaging journey of growth, resilience, and strategic survival where the world itself is your greatest ally and most formidable adversary.",5.225060544530037,5.230431138609493,5.219689950450581,4.775207097145629,5.194352118530438,4.971607254563274,5.456736475113177,5.420099953497107,5.008702926910252,5.67763642646847,5.6156106579196745,5.61077663734581,5.174856115040224,5.250441823132292,5.1707273675768155,5.547785990539184,5.474122436706111,5.116211543839251,5.751382328573304,4.6879473830801714,5.327242633869963,4.044703176219575,5.283992276627161,5.607498597864735,5.510840972013526,5.268229638944708
68,4,1,1,5.274330721956373,5.067222470257609,5.481438973655136,Crime & Investigation Game Planning,Post-Apocalyptic Game Planning,3.8799744581241886,3.9028185266992823,3.891396492411736,"Title: The Empathy Engine
Concept: When predictions fail, empathy reveals all.
Website Product Description: Step into a near-future world where cutting-edge AI predicts human behavior, guiding investigations with remarkable accuracy. But what happens when these predictions are subtly wrong, leading you down a false path? You are an Empathy Analyst, and it’s your unique skill to uncover the truth when the system falters. Utilizing the revolutionary ""Empathy Engine,"" you will dive deep into the fragmented emotions and memories of victims and suspects. Piece together chaotic impressions, interpret emotional echoes, and navigate subjective experiences to solve mysteries not by simply finding clues, but by truly understanding the 'why' behind every event. This game offers a profoundly emotional and thought-provoking journey, challenging you to connect with characters on a deep level and transforming investigation into an act of profound human understanding.","Title: Harmonic Bloom
Concept: Reclaim, Transform, Thrive. A World Reborn Through Empathy.
Website Product Description: Step into a captivating post-apocalyptic world where survival takes a groundbreaking turn: not through conquest, but through **Reclamation and Harmony**. Explore breathtaking landscapes shaped by unique, twisted natural laws, and embark on a journey to mend a broken planet. Our revolutionary **Empathy Engine** ensures that every choice you make ripples through the environment and its inhabitants, fostering deep connections and unforeseen consequences. Witness the world's renewal firsthand as vibrant **bioluminescent flora** blossoms under your influence, symbolizing hope and growth. Engage in **cooperative cultivation** and guide a beautiful metamorphosis, transforming desolate areas into thriving havens. This isn't just about mastering your surroundings; it's about forging a genuine symbiosis, creating a hopeful narrative where humanity and nature flourish together.",5.131487010221396,5.074584230280964,5.1883897901618266,4.874918996361243,5.2302667899108695,4.582760325338323,5.382260872419224,5.237239018298246,4.937346592823763,5.584367817478687,5.633521549241321,5.464541573559687,5.109211646960645,5.238707034314985,4.92672982597179,5.481925131639785,5.28162067598702,5.174378947451578,5.726402046278848,4.527920172970835,5.112495575881907,3.991638601317764,5.06891563726032,5.411756466872956,5.389175589573481,5.2274751941187345
